Sample Rate,2400000.0
0.00391125,(-0.923879532511+0.382683432365j)
0.00391166666667,(-0.866025403784+0.5j)
0.00391208333333,(-0.793353340291+0.608761429009j)
0.0039125,(-0.707106781187+0.707106781186j)
0.00391291666667,(-0.608761429009+0.793353340291j)
0.00391333333333,(-0.5+0.866025403784j)
0.00391375,(-0.382683432365+0.923879532511j)
0.00391416666667,(-0.258819045103+0.965925826289j)
0.00391458333333,(-0.13052619222+0.991444861374j)
0.003915,(-2.98411236542e-13+1j)
0.00391541666667,(0.13052619222+0.991444861374j)
0.00391583333333,(0.258819045102+0.965925826289j)
0.00391625,(0.382683432365+0.923879532511j)
0.00391666666667,(0.5+0.866025403785j)
0.00391708333333,(0.608761429009+0.793353340291j)
0.0039175,(0.707106781186+0.707106781187j)
0.00391791666667,(0.793353340291+0.608761429009j)
0.00391833333333,(0.866025403784+0.5j)
0.00391875,(0.923879532511+0.382683432365j)
0.00391916666667,(0.965925826289+0.258819045103j)
0.00391958333333,(0.991444861374+0.13052619222j)
0.00392,(1+1.33271282818e-13j)
0.00392041666667,(0.991444861374-0.13052619222j)
0.00392083333333,(0.965925826289-0.258819045102j)
0.00392125,(0.923879532511-0.382683432365j)
0.00392166666667,(0.866025403785-0.5j)
0.00392208333333,(0.793353340291-0.608761429009j)
0.0039225,(0.707106781187-0.707106781186j)
0.00392291666667,(0.608761429009-0.793353340291j)
0.00392333333333,(0.5-0.866025403784j)
0.00392375,(0.382683432365-0.923879532511j)
0.00392416666667,(0.258819045103-0.965925826289j)
0.00392458333333,(0.13052619222-0.991444861374j)
0.003925,(1.95505004537e-13-1j)
0.00392541666667,(-0.13052619222-0.991444861374j)
0.00392583333333,(-0.258819045102-0.965925826289j)
0.00392625,(-0.382683432365-0.923879532511j)
0.00392666666667,(-0.5-0.866025403784j)
0.00392708333333,(-0.608761429009-0.793353340291j)
0.0039275,(-0.707106781186-0.707106781187j)
0.00392791666667,(-0.793353340291-0.608761429009j)
0.00392833333333,(-0.866025403784-0.5j)
0.00392875,(-0.923879532511-0.382683432365j)
0.00392916666667,(-0.965925826289-0.258819045103j)
0.00392958333333,(-0.991444861374-0.13052619222j)
0.00393,(-1-3.03650508125e-14j)
0.00393041666667,(-0.991444861374+0.13052619222j)
0.00393083333333,(-0.965925826289+0.258819045102j)
0.00393125,(-0.923879532511+0.382683432365j)
0.00393166666667,(-0.866025403785+0.5j)
0.00393208333333,(-0.793353340291+0.608761429009j)
0.0039325,(-0.707106781187+0.707106781186j)
0.00393291666667,(-0.608761429009+0.793353340291j)
0.00393333333333,(-0.5+0.866025403784j)
0.00393375,(-0.382683432365+0.923879532511j)
0.00393416666667,(-0.258819045103+0.965925826289j)
0.00393458333333,(-0.13052619222+0.991444861374j)
0.003935,(-9.25987725315e-14+1j)
0.00393541666667,(0.13052619222+0.991444861374j)
0.00393583333333,(0.258819045102+0.965925826289j)
0.00393625,(0.382683432365+0.923879532511j)
0.00393666666667,(0.5+0.866025403785j)
0.00393708333333,(0.608761429008+0.793353340291j)
0.0039375,(0.707106781187+0.707106781187j)
0.00393791666667,(0.793353340291+0.608761429009j)
0.00393833333333,(0.866025403784+0.5j)
0.00393875,(0.923879532511+0.382683432365j)
0.00393916666667,(0.965925826289+0.258819045103j)
0.00393958333333,(0.991444861374+0.13052619222j)
0.00394,(1+1.5483249425e-13j)
0.00394041666667,(0.991444861374-0.13052619222j)
0.00394083333333,(0.965925826289-0.258819045102j)
0.00394125,(0.923879532511-0.382683432365j)
0.00394166666667,(0.866025403784-0.5j)
0.00394208333333,(0.793353340291-0.608761429009j)
0.0039425,(0.707106781187-0.707106781186j)
0.00394291666667,(0.608761429009-0.793353340291j)
0.00394333333333,(0.5-0.866025403784j)
0.00394375,(0.382683432365-0.923879532511j)
0.00394416666667,(0.258819045103-0.965925826289j)
0.00394458333333,(0.13052619222-0.991444861374j)
0.003945,(-1.03074594738e-14-1j)
0.00394541666667,(-0.13052619222-0.991444861374j)
0.00394583333333,(-0.258819045102-0.965925826289j)
0.00394625,(-0.382683432365-0.923879532511j)
0.00394666666667,(-0.5-0.866025403784j)
0.00394708333333,(-0.608761429009-0.793353340291j)
0.0039475,(-0.707106781186-0.707106781187j)
0.00394791666667,(-0.793353340291-0.608761429009j)
0.00394833333333,(-0.866025403784-0.5j)
0.00394875,(-0.923879532511-0.382683432365j)
0.00394916666667,(-0.965925826289-0.258819045103j)
0.00394958333333,(-0.991444861374-0.13052619222j)
0.00395,(-1-5.19262622451e-14j)
0.00395041666667,(-0.991444861374+0.13052619222j)
0.00395083333333,(-0.965925826289+0.258819045102j)
0.00395125,(-0.923879532511+0.382683432365j)
0.00395166666667,(-0.866025403785+0.5j)
0.00395208333333,(-0.793353340291+0.608761429009j)
0.0039525,(-0.707106781187+0.707106781187j)
0.00395291666667,(-0.608761429009+0.793353340291j)
0.00395333333333,(-0.5+0.866025403784j)
0.00395375,(-0.382683432365+0.923879532511j)
0.00395416666667,(-0.258819045103+0.965925826289j)
0.00395458333333,(-0.13052619222+0.991444861374j)
0.003955,(-1.14159983964e-13+1j)
0.00395541666667,(0.13052619222+0.991444861374j)
0.00395583333333,(0.258819045102+0.965925826289j)
0.00395625,(0.382683432365+0.923879532511j)
0.00395666666667,(0.5+0.866025403785j)
0.00395708333333,(0.608761429009+0.793353340291j)
0.0039575,(0.707106781186+0.707106781187j)
0.00395791666667,(0.793353340291+0.608761429009j)
0.00395833333333,(0.866025403784+0.5j)
0.00395875,(0.923879532511+0.382683432365j)
0.00395916666667,(0.965925826289+0.258819045103j)
0.00395958333333,(0.991444861374+0.13052619222j)
0.00396,(1+1.76393705683e-13j)
0.00396041666667,(0.991444861374-0.13052619222j)
0.00396083333333,(0.965925826289-0.258819045102j)
0.00396125,(0.923879532511-0.382683432365j)
0.00396166666667,(0.866025403785-0.5j)
0.00396208333333,(0.793353340291-0.608761429009j)
0.0039625,(0.707106781187-0.707106781186j)
0.00396291666667,(0.608761429009-0.793353340291j)
0.00396333333333,(0.5-0.866025403784j)
0.00396375,(0.382683432365-0.923879532511j)
0.00396416666667,(0.258819045103-0.965925826289j)
0.00396458333333,(0.13052619222-0.991444861374j)
0.003965,(2.38627427402e-13-1j)
0.00396541666667,(-0.13052619222-0.991444861374j)
0.00396583333333,(-0.258819045102-0.965925826289j)
0.00396625,(-0.382683432365-0.923879532511j)
0.00396666666667,(-0.5-0.866025403784j)
0.00396708333333,(-0.608761429009-0.793353340291j)
0.0039675,(-0.707106781186-0.707106781187j)
0.00396791666667,(-0.793353340291-0.608761429009j)
0.00396833333333,(-0.866025403784-0.5j)
0.00396875,(-0.923879532511-0.382683432365j)
0.00396916666667,(-0.965925826289-0.258819045103j)
0.00396958333333,(-0.991444861374-0.13052619222j)
0.00397,(-1-3.00861149121e-13j)
0.00397041666667,(-0.991444861374+0.13052619222j)
0.00397083333333,(-0.965925826289+0.258819045102j)
0.00397125,(-0.923879532511+0.382683432365j)
0.00397166666667,(-0.866025403785+0.5j)
0.00397208333333,(-0.793353340291+0.608761429009j)
0.0039725,(-0.707106781187+0.707106781186j)
0.00397291666667,(-0.608761429009+0.793353340291j)
0.00397333333333,(-0.5+0.866025403784j)
0.00397375,(-0.382683432365+0.923879532511j)
0.00397416666667,(-0.258819045103+0.965925826289j)
0.00397458333333,(-0.13052619222+0.991444861374j)
0.003975,(-1.35721195397e-13+1j)
0.00397541666667,(0.13052619222+0.991444861374j)
0.00397583333333,(0.258819045102+0.965925826289j)
0.00397625,(0.382683432365+0.923879532511j)
0.00397666666667,(0.5+0.866025403785j)
0.00397708333333,(0.608761429009+0.793353340291j)
0.0039775,(0.707106781187+0.707106781187j)
0.00397791666667,(0.793353340291+0.608761429009j)
0.00397833333333,(0.866025403784+0.5j)
0.00397875,(0.923879532511+0.382683432365j)
0.00397916666667,(0.965925826289+0.258819045103j)
0.00397958333333,(0.991444861374+0.13052619222j)
0.00398,(1+1.97954917116e-13j)
0.00398041666667,(0.991444861374-0.13052619222j)
0.00398083333333,(0.965925826289-0.258819045102j)
0.00398125,(0.923879532511-0.382683432365j)
0.00398166666667,(0.866025403784-0.5j)
0.00398208333333,(0.793353340291-0.608761429009j)
0.0039825,(0.707106781187-0.707106781186j)
0.00398291666667,(0.608761429009-0.793353340291j)
0.00398333333333,(0.5-0.866025403784j)
0.00398375,(0.382683432365-0.923879532511j)
0.00398416666667,(0.258819045103-0.965925826289j)
0.00398458333333,(0.13052619222-0.991444861374j)
0.003985,(3.28149633914e-14-1j)
0.00398541666667,(-0.13052619222-0.991444861374j)
0.00398583333333,(-0.258819045102-0.965925826289j)
0.00398625,(-0.382683432365-0.923879532511j)
0.00398666666667,(-0.5-0.866025403785j)
0.00398708333333,(-0.608761429009-0.793353340291j)
0.0039875,(-0.707106781186-0.707106781187j)
0.00398791666667,(-0.793353340291-0.608761429009j)
0.00398833333333,(-0.866025403784-0.5j)
0.00398875,(-0.923879532511-0.382683432365j)
0.00398916666667,(-0.965925826289-0.258819045103j)
0.00398958333333,(-0.991444861374-0.13052619222j)
0.00399,(-1-9.50486851104e-14j)
0.00399041666667,(-0.991444861374+0.13052619222j)
0.00399083333333,(-0.965925826289+0.258819045102j)
0.00399125,(-0.923879532511+0.382683432365j)
0.00399166666667,(-0.866025403785+0.5j)
0.00399208333333,(-0.793353340291+0.608761429009j)
0.0039925,(-0.707106781187+0.707106781187j)
0.00399291666667,(-0.608761429009+0.793353340291j)
0.00399333333333,(-0.5+0.866025403784j)
0.00399375,(-0.382683432365+0.923879532511j)
0.00399416666667,(-0.258819045103+0.965925826289j)
0.00399458333333,(-0.13052619222+0.991444861374j)
0.003995,(-1.57282406829e-13+1j)
0.00399541666667,(0.13052619222+0.991444861374j)
0.00399583333333,(0.258819045103+0.965925826289j)
0.00399625,(0.382683432365+0.923879532511j)
0.00399666666667,(0.5+0.866025403784j)
0.00399708333333,(0.608761429009+0.793353340291j)
0.0039975,(0.707106781186+0.707106781187j)
0.00399791666667,(0.793353340291+0.608761429009j)
0.00399833333333,(0.866025403784+0.5j)
0.00399875,(0.923879532511+0.382683432365j)
0.00399916666667,(0.965925826289+0.258819045103j)
0.00399958333333,(0.991444861374+0.13052619222j)
0.004,(1-7.85754689491e-15j)
0.00400041666667,(0.991444861374-0.13052619222j)
0.00400083333333,(0.965925826289-0.258819045102j)
0.00400125,(0.923879532511-0.382683432365j)
0.00400166666667,(0.866025403784-0.5j)
0.00400208333333,(0.793353340291-0.608761429009j)
0.0040025,(0.707106781187-0.707106781186j)
0.00400291666667,(0.608761429009-0.793353340291j)
0.00400333333333,(0.5-0.866025403784j)
0.00400375,(0.382683432365-0.923879532511j)
0.00400416666667,(0.258819045103-0.965925826289j)
0.00400458333333,(0.13052619222-0.991444861374j)
0.004005,(5.43761748241e-14-1j)
0.00400541666667,(-0.13052619222-0.991444861374j)
0.00400583333333,(-0.258819045102-0.965925826289j)
0.00400625,(-0.382683432365-0.923879532511j)
0.00400666666667,(-0.5-0.866025403785j)
0.00400708333333,(-0.608761429009-0.793353340291j)
0.0040075,(-0.707106781186-0.707106781187j)
0.00400791666667,(-0.793353340291-0.608761429009j)
0.00400833333333,(-0.866025403784-0.5j)
0.00400875,(-0.923879532511-0.382683432365j)
0.00400916666667,(-0.965925826289-0.258819045103j)
0.00400958333333,(-0.991444861374-0.13052619222j)
0.00401,(-1-1.16609896543e-13j)
0.00401041666667,(-0.991444861374+0.13052619222j)
0.00401083333333,(-0.965925826289+0.258819045102j)
0.00401125,(-0.923879532511+0.382683432365j)
0.00401166666667,(-0.866025403785+0.5j)
0.00401208333333,(-0.793353340291+0.608761429009j)
0.0040125,(-0.707106781187+0.707106781186j)
0.00401291666667,(-0.608761429009+0.793353340291j)
0.00401333333333,(-0.5+0.866025403784j)
0.00401375,(-0.382683432365+0.923879532511j)
0.00401416666667,(-0.258819045103+0.965925826289j)
0.00401458333333,(-0.13052619222+0.991444861374j)
0.004015,(-1.78843618262e-13+1j)
0.00401541666667,(0.13052619222+0.991444861374j)
0.00401583333333,(0.258819045102+0.965925826289j)
0.00401625,(0.382683432365+0.923879532511j)
0.00401666666667,(0.5+0.866025403785j)
0.00401708333333,(0.608761429009+0.793353340291j)
0.0040175,(0.707106781186+0.707106781187j)
0.00401791666667,(0.793353340291+0.608761429009j)
0.00401833333333,(0.866025403784+0.5j)
0.00401875,(0.923879532511+0.382683432365j)
0.00401916666667,(0.965925826289+0.258819045103j)
0.00401958333333,(0.991444861374+0.13052619222j)
0.00402,(1+2.41077339981e-13j)
0.00402041666667,(0.991444861374-0.13052619222j)
0.00402083333333,(0.965925826289-0.258819045102j)
0.00402125,(0.923879532511-0.382683432365j)
0.00402166666667,(0.866025403784-0.5j)
0.00402208333333,(0.793353340291-0.608761429009j)
0.0040225,(0.707106781187-0.707106781186j)
0.00402291666667,(0.608761429009-0.793353340291j)
0.00402333333333,(0.5-0.866025403784j)
0.00402375,(0.382683432365-0.923879532511j)
0.00402416666667,(0.258819045103-0.965925826289j)
0.00402458333333,(0.13052619222-0.991444861374j)
0.004025,(7.59373862567e-14-1j)
0.00402541666667,(-0.13052619222-0.991444861374j)
0.00402583333333,(-0.258819045102-0.965925826289j)
0.00402625,(-0.382683432365-0.923879532511j)
0.00402666666667,(-0.5-0.866025403785j)
0.00402708333333,(-0.608761429009-0.793353340291j)
0.0040275,(-0.707106781186-0.707106781187j)
0.00402791666667,(-0.793353340291-0.608761429009j)
0.00402833333333,(-0.866025403784-0.5j)
0.00402875,(-0.923879532511-0.382683432365j)
0.00402916666667,(-0.965925826289-0.258819045103j)
0.00402958333333,(-0.991444861374-0.13052619222j)
0.00403,(-1-1.38171107976e-13j)
0.00403041666667,(-0.991444861374+0.13052619222j)
0.00403083333333,(-0.965925826289+0.258819045102j)
0.00403125,(-0.923879532511+0.382683432365j)
0.00403166666667,(-0.866025403785+0.5j)
0.00403208333333,(-0.793353340291+0.608761429009j)
0.0040325,(-0.707106781187+0.707106781187j)
0.00403291666667,(-0.608761429009+0.793353340291j)
0.00403333333333,(-0.5+0.866025403784j)
0.00403375,(-0.382683432365+0.923879532511j)
0.00403416666667,(-0.258819045103+0.965925826289j)
0.00403458333333,(-0.13052619222+0.991444861374j)
0.004035,(-2.00404829695e-13+1j)
0.00403541666667,(0.13052619222+0.991444861374j)
0.00403583333333,(0.258819045103+0.965925826289j)
0.00403625,(0.382683432365+0.923879532511j)
0.00403666666667,(0.5+0.866025403784j)
0.00403708333333,(0.608761429009+0.793353340291j)
0.0040375,(0.707106781186+0.707106781187j)
0.00403791666667,(0.793353340291+0.608761429009j)
0.00403833333333,(0.866025403784+0.5j)
0.00403875,(0.923879532511+0.382683432365j)
0.00403916666667,(0.965925826289+0.258819045103j)
0.00403958333333,(0.991444861374+0.13052619222j)
0.00404,(1+3.52648759704e-14j)
0.00404041666667,(0.991444861374-0.13052619222j)
0.00404083333333,(0.965925826289-0.258819045102j)
0.00404125,(0.923879532511-0.382683432365j)
0.00404166666667,(0.866025403785-0.5j)
0.00404208333333,(0.793353340291-0.608761429009j)
0.0040425,(0.707106781187-0.707106781186j)
0.00404291666667,(0.608761429009-0.793353340291j)
0.00404333333333,(0.5-0.866025403784j)
0.00404375,(0.382683432365-0.923879532511j)
0.00404416666667,(0.258819045103-0.965925826289j)
0.00404458333333,(0.13052619222-0.991444861374j)
0.004045,(9.74985976893e-14-1j)
0.00404541666667,(-0.13052619222-0.991444861374j)
0.00404583333333,(-0.258819045102-0.965925826289j)
0.00404625,(-0.382683432365-0.923879532511j)
0.00404666666667,(-0.5-0.866025403785j)
0.00404708333333,(-0.608761429009-0.793353340291j)
0.0040475,(-0.707106781187-0.707106781187j)
0.00404791666667,(-0.793353340291-0.608761429009j)
0.00404833333333,(-0.866025403784-0.5j)
0.00404875,(-0.923879532511-0.382683432365j)
0.00404916666667,(-0.965925826289-0.258819045103j)
0.00404958333333,(-0.991444861374-0.13052619222j)
0.00405,(-1-1.59732319408e-13j)
0.00405041666667,(-0.991444861374+0.13052619222j)
0.00405083333333,(-0.965925826289+0.258819045103j)
0.00405125,(-0.923879532511+0.382683432365j)
0.00405166666667,(-0.866025403784+0.5j)
0.00405208333333,(-0.793353340291+0.608761429009j)
0.0040525,(-0.707106781187+0.707106781186j)
0.00405291666667,(-0.608761429009+0.793353340291j)
0.00405333333333,(-0.5+0.866025403784j)
0.00405375,(-0.382683432365+0.923879532511j)
0.00405416666667,(-0.258819045102+0.965925826289j)
0.00405458333333,(-0.13052619222+0.991444861374j)
0.004055,(5.40763431598e-15+1j)
0.00405541666667,(0.13052619222+0.991444861374j)
0.00405583333333,(0.258819045102+0.965925826289j)
0.00405625,(0.382683432365+0.923879532511j)
0.00405666666667,(0.5+0.866025403784j)
0.00405708333333,(0.608761429009+0.793353340291j)
0.0040575,(0.707106781186+0.707106781187j)
0.00405791666667,(0.793353340291+0.608761429009j)
0.00405833333333,(0.866025403784+0.5j)
0.00405875,(0.923879532511+0.382683432365j)
0.00405916666667,(0.965925826289+0.258819045103j)
0.00405958333333,(0.991444861374+0.13052619222j)
0.00406,(1+5.6826087403e-14j)
0.00406041666667,(0.991444861374-0.13052619222j)
0.00406083333333,(0.965925826289-0.258819045102j)
0.00406125,(0.923879532511-0.382683432365j)
0.00406166666667,(0.866025403785-0.5j)
0.00406208333333,(0.793353340291-0.608761429009j)
0.0040625,(0.707106781187-0.707106781186j)
0.00406291666667,(0.608761429009-0.793353340291j)
0.00406333333333,(0.5-0.866025403784j)
0.00406375,(0.382683432365-0.923879532511j)
0.00406416666667,(0.258819045103-0.965925826289j)
0.00406458333333,(0.13052619222-0.991444861374j)
0.004065,(1.19059809122e-13-1j)
0.00406541666667,(-0.13052619222-0.991444861374j)
0.00406583333333,(-0.258819045102-0.965925826289j)
0.00406625,(-0.382683432365-0.923879532511j)
0.00406666666667,(-0.5-0.866025403785j)
0.00406708333333,(-0.608761429009-0.793353340291j)
0.0040675,(-0.707106781186-0.707106781187j)
0.00406791666667,(-0.793353340291-0.608761429009j)
0.00406833333333,(-0.866025403784-0.5j)
0.00406875,(-0.923879532511-0.382683432365j)
0.00406916666667,(-0.965925826289-0.258819045103j)
0.00406958333333,(-0.991444861374-0.13052619222j)
0.00407,(-1-1.81293530841e-13j)
0.00407041666667,(-0.991444861374+0.13052619222j)
0.00407083333333,(-0.965925826289+0.258819045102j)
0.00407125,(-0.923879532511+0.382683432365j)
0.00407166666667,(-0.866025403785+0.5j)
0.00407208333333,(-0.793353340291+0.608761429009j)
0.0040725,(-0.707106781187+0.707106781186j)
0.00407291666667,(-0.608761429009+0.793353340291j)
0.00407333333333,(-0.5+0.866025403784j)
0.00407375,(-0.382683432365+0.923879532511j)
0.00407416666667,(-0.258819045103+0.965925826289j)
0.00407458333333,(-0.13052619222+0.991444861374j)
0.004075,(-2.4352725256e-13+1j)
0.00407541666667,(0.13052619222+0.991444861374j)
0.00407583333333,(0.258819045102+0.965925826289j)
0.00407625,(0.382683432365+0.923879532511j)
0.00407666666667,(0.5+0.866025403784j)
0.00407708333333,(0.608761429009+0.793353340291j)
0.0040775,(0.707106781186+0.707106781187j)
0.00407791666667,(0.793353340291+0.608761429009j)
0.00407833333333,(0.866025403784+0.5j)
0.00407875,(0.923879532511+0.382683432365j)
0.00407916666667,(0.965925826289+0.258819045103j)
0.00407958333333,(0.991444861374+0.13052619222j)
0.00408,(1+7.83872988356e-14j)
0.00408041666667,(0.991444861374-0.13052619222j)
0.00408083333333,(0.965925826289-0.258819045102j)
0.00408125,(0.923879532511-0.382683432365j)
0.00408166666667,(0.866025403785-0.5j)
0.00408208333333,(0.793353340291-0.608761429009j)
0.0040825,(0.707106781187-0.707106781186j)
0.00408291666667,(0.608761429009-0.793353340291j)
0.00408333333333,(0.5-0.866025403784j)
0.00408375,(0.382683432365-0.923879532511j)
0.00408416666667,(0.258819045103-0.965925826289j)
0.00408458333333,(0.13052619222-0.991444861374j)
0.004085,(1.40621020555e-13-1j)
0.00408541666667,(-0.13052619222-0.991444861374j)
0.00408583333333,(-0.258819045102-0.965925826289j)
0.00408625,(-0.382683432365-0.923879532511j)
0.00408666666667,(-0.5-0.866025403785j)
0.00408708333333,(-0.608761429009-0.793353340291j)
0.0040875,(-0.707106781187-0.707106781187j)
0.00408791666667,(-0.793353340291-0.608761429009j)
0.00408833333333,(-0.866025403784-0.5j)
0.00408875,(-0.923879532511-0.382683432365j)
0.00408916666667,(-0.965925826289-0.258819045103j)
0.00408958333333,(-0.991444861374-0.13052619222j)
0.00409,(-1-2.02854742274e-13j)
0.00409041666667,(-0.991444861374+0.13052619222j)
0.00409083333333,(-0.965925826289+0.258819045102j)
0.00409125,(-0.923879532511+0.382683432365j)
0.00409166666667,(-0.866025403784+0.5j)
0.00409208333333,(-0.793353340291+0.608761429009j)
0.0040925,(-0.707106781187+0.707106781186j)
0.00409291666667,(-0.608761429009+0.793353340291j)
0.00409333333333,(-0.5+0.866025403784j)
0.00409375,(-0.382683432365+0.923879532511j)
0.00409416666667,(-0.258819045103+0.965925826289j)
0.00409458333333,(-0.13052619222+0.991444861374j)
0.004095,(-3.77147885493e-14+1j)
0.00409541666667,(0.13052619222+0.991444861374j)
0.00409583333333,(0.258819045102+0.965925826289j)
0.00409625,(0.382683432365+0.923879532511j)
0.00409666666667,(0.5+0.866025403785j)
0.00409708333333,(0.608761429009+0.793353340291j)
0.0040975,(0.707106781186+0.707106781187j)
0.00409791666667,(0.793353340291+0.608761429009j)
0.00409833333333,(0.866025403784+0.5j)
0.00409875,(0.923879532511+0.382683432365j)
0.00409916666667,(0.965925826289+0.258819045103j)
0.00409958333333,(0.991444861374+0.13052619222j)
0.0041,(1+9.99485102682e-14j)
0.00410041666667,(0.991444861374-0.13052619222j)
0.00410083333333,(0.965925826289-0.258819045102j)
0.00410125,(0.923879532511-0.382683432365j)
0.00410166666667,(0.866025403784-0.5j)
0.00410208333333,(0.793353340291-0.608761429009j)
0.0041025,(0.707106781187-0.707106781187j)
0.00410291666667,(0.608761429009-0.793353340291j)
0.00410333333333,(0.5-0.866025403784j)
0.00410375,(0.382683432365-0.923879532511j)
0.00410416666667,(0.258819045103-0.965925826289j)
0.00410458333333,(0.13052619222-0.991444861374j)
0.004105,(1.62182231987e-13-1j)
0.00410541666667,(-0.13052619222-0.991444861374j)
0.00410583333333,(-0.258819045103-0.965925826289j)
0.00410625,(-0.382683432365-0.923879532511j)
0.00410666666667,(-0.5-0.866025403784j)
0.00410708333333,(-0.608761429009-0.793353340291j)
0.0041075,(-0.707106781186-0.707106781187j)
0.00410791666667,(-0.793353340291-0.608761429009j)
0.00410833333333,(-0.866025403784-0.5j)
0.00410875,(-0.923879532511-0.382683432365j)
0.00410916666667,(-0.965925826289-0.258819045102j)
0.00410958333333,(-0.991444861374-0.13052619222j)
0.00411,(-1+2.95772173705e-15j)
0.00411041666667,(-0.991444861374+0.13052619222j)
0.00411083333333,(-0.965925826289+0.258819045102j)
0.00411125,(-0.923879532511+0.382683432365j)
0.00411166666667,(-0.866025403784+0.5j)
0.00411208333333,(-0.793353340291+0.608761429009j)
0.0041125,(-0.707106781187+0.707106781186j)
0.00411291666667,(-0.608761429009+0.793353340291j)
0.00411333333333,(-0.5+0.866025403784j)
0.00411375,(-0.382683432365+0.923879532511j)
0.00411416666667,(-0.258819045103+0.965925826289j)
0.00411458333333,(-0.13052619222+0.991444861374j)
0.004115,(-2.86649675425e-13+1j)
0.00411541666667,(0.13052619222+0.991444861374j)
0.00411583333333,(0.258819045102+0.965925826289j)
0.00411625,(0.382683432365+0.923879532511j)
0.00411666666667,(0.5+0.866025403785j)
0.00411708333333,(0.608761429009+0.793353340291j)
0.0041175,(0.707106781186+0.707106781187j)
0.00411791666667,(0.793353340291+0.608761429009j)
0.00411833333333,(0.866025403784+0.5j)
0.00411875,(0.923879532511+0.382683432365j)
0.00411916666667,(0.965925826289+0.258819045103j)
0.00411958333333,(0.991444861374+0.13052619222j)
0.00412,(1+1.21509721701e-13j)
0.00412041666667,(0.991444861374-0.13052619222j)
0.00412083333333,(0.965925826289-0.258819045102j)
0.00412125,(0.923879532511-0.382683432365j)
0.00412166666667,(0.866025403785-0.5j)
0.00412208333333,(0.793353340291-0.608761429009j)
0.0041225,(0.707106781187-0.707106781186j)
0.00412291666667,(0.608761429009-0.793353340291j)
0.00412333333333,(0.5-0.866025403784j)
0.00412375,(0.382683432365-0.923879532511j)
0.00412416666667,(0.258819045103-0.965925826289j)
0.00412458333333,(0.13052619222-0.991444861374j)
0.004125,(1.8374344342e-13-1j)
0.00412541666667,(-0.13052619222-0.991444861374j)
0.00412583333333,(-0.258819045102-0.965925826289j)
0.00412625,(-0.382683432365-0.923879532511j)
0.00412666666667,(-0.5-0.866025403785j)
0.00412708333333,(-0.608761429009-0.793353340291j)
0.0041275,(-0.707106781186-0.707106781187j)
0.00412791666667,(-0.793353340291-0.608761429009j)
0.00412833333333,(-0.866025403784-0.5j)
0.00412875,(-0.923879532511-0.382683432365j)
0.00412916666667,(-0.965925826289-0.258819045103j)
0.00412958333333,(-0.991444861374-0.13052619222j)
0.00413,(-1-2.45977165139e-13j)
0.00413041666667,(-0.991444861374+0.13052619222j)
0.00413083333333,(-0.965925826289+0.258819045102j)
0.00413125,(-0.923879532511+0.382683432365j)
0.00413166666667,(-0.866025403784+0.5j)
0.00413208333333,(-0.793353340291+0.608761429009j)
0.0041325,(-0.707106781187+0.707106781186j)
0.00413291666667,(-0.608761429009+0.793353340291j)
0.00413333333333,(-0.5+0.866025403784j)
0.00413375,(-0.382683432365+0.923879532511j)
0.00413416666667,(-0.258819045103+0.965925826289j)
0.00413458333333,(-0.13052619222+0.991444861374j)
0.004135,(-8.08372114145e-14+1j)
0.00413541666667,(0.13052619222+0.991444861374j)
0.00413583333333,(0.258819045102+0.965925826289j)
0.00413625,(0.382683432365+0.923879532511j)
0.00413666666667,(0.5+0.866025403785j)
0.00413708333333,(0.608761429009+0.793353340291j)
0.0041375,(0.707106781186+0.707106781187j)
0.00413791666667,(0.793353340291+0.608761429009j)
0.00413833333333,(0.866025403784+0.5j)
0.00413875,(0.923879532511+0.382683432365j)
0.00413916666667,(0.965925826289+0.258819045103j)
0.00413958333333,(0.991444861374+0.13052619222j)
0.00414,(1+1.43070933134e-13j)
0.00414041666667,(0.991444861374-0.13052619222j)
0.00414083333333,(0.965925826289-0.258819045102j)
0.00414125,(0.923879532511-0.382683432365j)
0.00414166666667,(0.866025403784-0.5j)
0.00414208333333,(0.793353340291-0.608761429009j)
0.0041425,(0.707106781187-0.707106781187j)
0.00414291666667,(0.608761429009-0.793353340291j)
0.00414333333333,(0.5-0.866025403784j)
0.00414375,(0.382683432365-0.923879532511j)
0.00414416666667,(0.258819045103-0.965925826289j)
0.00414458333333,(0.13052619222-0.991444861374j)
0.004145,(2.05304654852e-13-1j)
0.00414541666667,(-0.13052619222-0.991444861374j)
0.00414583333333,(-0.258819045102-0.965925826289j)
0.00414625,(-0.382683432365-0.923879532511j)
0.00414666666667,(-0.5-0.866025403784j)
0.00414708333333,(-0.608761429009-0.793353340291j)
0.0041475,(-0.707106781186-0.707106781187j)
0.00414791666667,(-0.793353340291-0.608761429009j)
0.00414833333333,(-0.866025403784-0.5j)
0.00414875,(-0.923879532511-0.382683432365j)
0.00414916666667,(-0.965925826289-0.258819045103j)
0.00414958333333,(-0.991444861374-0.13052619222j)
0.00415,(-1-4.01647011282e-14j)
0.00415041666667,(-0.991444861374+0.13052619222j)
0.00415083333333,(-0.965925826289+0.258819045102j)
0.00415125,(-0.923879532511+0.382683432365j)
0.00415166666667,(-0.866025403785+0.5j)
0.00415208333333,(-0.793353340291+0.608761429009j)
0.0041525,(-0.707106781187+0.707106781186j)
